"position","const","created","modified","description","Title","Title.type","Directors","ForPeopleNotSheeple.rated","IMDb.Rating","Runtime..mins.","Year","Genres","Num..Votes","Release.Date..month.day.year.","URL","id"
4187,"tt0101595","Mon Apr 22 18:36:46 2013","Mon Apr 22 18:36:46 2013","","Close My Eyes","Feature Film","Stephen Poliakoff",NA,6.4,108,"1991","drama, romance",2192,"1991-09-06","http://www.imdb.com/title/tt0101595/","0101595"
7827,"tt0180073","Mon Apr 29 17:38:36 2013","Mon Apr 29 17:38:36 2013","","Quills","Feature Film","Philip Kaufman",7,7.4,124,"2000","biography, drama",43250,"2000-09-02","http://www.imdb.com/title/tt0180073/","0180073"
8862,"tt0296251","Mon Apr 29 19:23:53 2013","Mon Apr 29 19:23:53 2013","","Tru Confessions","TV Movie","Paul Hoen",NA,7.8,112,"2002","drama, comedy, family",2460,"2002-04-05","http://www.imdb.com/title/tt0296251/","0296251"
3827,"tt0085271","Mon Apr 22 18:35:49 2013","Mon Apr 22 18:35:49 2013","","Brainstorm","Feature Film","Douglas Trumbull",NA,6.5,106,"1983","sci_fi, thriller",8220,"1983-09-30","http://www.imdb.com/title/tt0085271/","0085271"
8638,"tt0294425","Mon Apr 29 19:23:24 2013","Mon Apr 29 19:23:24 2013","","Cadet Kelly","TV Movie","Larry Shaw",NA,5.5,101,"2002","comedy, drama, family",9217,"2002-03-08","http://www.imdb.com/title/tt0294425/","0294425"
992,"tt1385867","Mon Apr 22 18:27:04 2013","Mon Apr 22 18:27:04 2013","","Cop Out","Feature Film","Kevin Smith",5,5.6,107,"2010","action, comedy, crime",72770,"2010-02-25","http://www.imdb.com/title/tt1385867/","1385867"
5727,"tt0102703","Mon Apr 22 18:40:50 2013","Mon Apr 22 18:40:50 2013","","Prayer of the Rollerboys","Feature Film","Rick King",NA,5.4,95,"1990","action, drama, sci_fi",1656,"1990-10","http://www.imdb.com/title/tt0102703/","0102703"
5211,"tt0080472","Mon Apr 22 18:39:50 2013","Mon Apr 22 18:39:50 2013","","Bronco Billy","Feature Film","Clint Eastwood",4,6,116,"1980","action, adventure, comedy, drama, romance, western",7866,"1980-06-11","http://www.imdb.com/title/tt0080472/","0080472"
8051,"tt0080594","Mon Apr 29 17:39:46 2013","Mon Apr 29 17:39:46 2013","","The Day After Trinity","Documentary","Jon Else",NA,8,88,"1981","documentary, biography",368,"1981-01-20","http://www.imdb.com/title/tt0080594/","0080594"
3468,"tt0100395","Mon Apr 22 18:34:44 2013","Mon Apr 22 18:34:44 2013","","Postcards from the Edge","Feature Film","Mike Nichols",NA,6.6,101,"1990","comedy, drama",10559,"1990-09-14","http://www.imdb.com/title/tt0100395/","0100395"
7523,"tt0090585","Thu Apr 25 03:01:05 2013","Thu Apr 25 03:01:05 2013","","Absolute Beginners","Feature Film","Julien Temple",NA,5.5,108,"1986","drama, fantasy, musical, romance",2246,"1986-04-04","http://www.imdb.com/title/tt0090585/","0090585"
5626,"tt0095993","Mon Apr 22 18:40:48 2013","Mon Apr 22 18:40:48 2013","","Return to Snowy River","Feature Film","Geoff Burrowes",NA,6.5,110,"1988","adventure, drama, western",1732,"1988-03-24","http://www.imdb.com/title/tt0095993/","0095993"
9452,"tt0085492","Mon Apr 29 19:24:56 2013","Mon Apr 29 19:24:56 2013","","An Englishman Abroad","TV Movie","John Schlesinger",NA,7.8,61,"1983","drama",333,"1983-11-29","http://www.imdb.com/title/tt0085492/","0085492"
2231,"tt0168629","Mon Apr 22 18:29:59 2013","Mon Apr 22 18:29:59 2013","","Dancer in the Dark","Feature Film","Lars Von Trier",NA,8,140,"2000","crime, drama, musical",75009,"2000-05-17","http://www.imdb.com/title/tt0168629/","0168629"
7348,"tt0080421","Thu Apr 25 03:00:32 2013","Thu Apr 25 03:00:32 2013","","Battle Beyond the Stars","Feature Film","Jimmy T. Murakami",NA,5.4,104,"1980","action, adventure, comedy, sci_fi, western",5221,"1980-09-08","http://www.imdb.com/title/tt0080421/","0080421"
6895,"tt1615147","Thu Apr 25 02:59:02 2013","Thu Apr 25 02:59:02 2013","","Margin Call","Feature Film","J.C. Chandor",5,7.1,107,"2011","drama, thriller",86364,"2011-01-25","http://www.imdb.com/title/tt1615147/","1615147"
2636,"tt0138946","Mon Apr 22 18:31:23 2013","Mon Apr 22 18:31:23 2013","","The Yards","Feature Film","James Gray",NA,6.4,115,"2000","crime, drama, romance, thriller",15523,"2000-04-27","http://www.imdb.com/title/tt0138946/","0138946"
90,"tt0790724","Mon Apr 22 18:23:21 2013","Mon Apr 22 18:23:21 2013","","Jack Reacher","Feature Film","Christopher McQuarrie",5,7,130,"2012","action, crime, mystery, thriller",210864,"2012-12-10","http://www.imdb.com/title/tt0790724/","0790724"
5705,"tt0203408","Mon Apr 22 18:40:50 2013","Mon Apr 22 18:40:50 2013","","The Omega Code","Feature Film","Robert Marcarelli",NA,3.5,100,"1999","action, adventure, fantasy, sci_fi, thriller",4659,"1999-08-27","http://www.imdb.com/title/tt0203408/","0203408"
999,"tt1212419","Mon Apr 22 18:27:04 2013","Mon Apr 22 18:27:04 2013","","Hereafter","Feature Film","Clint Eastwood",5,6.5,129,"2010","drama, fantasy",77670,"2010-09-12","http://www.imdb.com/title/tt1212419/","1212419"
3777,"tt0409034","Mon Apr 22 18:35:48 2013","Mon Apr 22 18:35:48 2013","","Marilyn Hotchkiss' Ballroom Dancing & Charm School","Feature Film","Randall Miller",NA,6.7,103,"2005","comedy, drama, musical, romance",2203,"2005-01-24","http://www.imdb.com/title/tt0409034/","0409034"
5677,"tt1229827","Mon Apr 22 18:40:49 2013","Mon Apr 22 18:40:49 2013","","Jonas Brothers: The 3D Concert Experience","Documentary","Bruce Hendricks",NA,2.1,76,"2009","documentary, music",17116,"2009-02-27","http://www.imdb.com/title/tt1229827/","1229827"
5537,"tt0105792","Mon Apr 22 18:40:20 2013","Mon Apr 22 18:40:20 2013","","Waxwork II: Lost in Time","Feature Film","Anthony Hickox",NA,5.5,104,"1992","comedy, fantasy, horror, sci_fi",2900,"1992-03","http://www.imdb.com/title/tt0105792/","0105792"
9869,"tt2076822","Thu Feb 12 09:05:50 2015","Thu Feb 12 09:05:50 2015","","Chaos Walking","Feature Film","Robert Zemeckis",NA,NA,NA,"????","sci_fi",NA,"","http://www.imdb.com/title/tt2076822/","2076822"
7236,"tt0119053","Thu Apr 25 02:59:59 2013","Thu Apr 25 02:59:59 2013","","Almost Heroes","Feature Film","Christopher Guest",NA,5.8,90,"1998","adventure, comedy, western",12695,"1998-05-29","http://www.imdb.com/title/tt0119053/","0119053"
2511,"tt0120620","Mon Apr 22 18:31:21 2013","Mon Apr 22 18:31:21 2013","","Brokedown Palace","Feature Film","Jonathan Kaplan",6,6.4,100,"1999","drama, mystery, thriller",18102,"1999-08-13","http://www.imdb.com/title/tt0120620/","0120620"
8460,"tt0074870","Mon Apr 29 18:17:01 2013","Mon Apr 29 18:17:01 2013","","The Marquise of O","Feature Film","Eric Rohmer",NA,7.3,102,"1976","drama, history",1461,"1976-05-19","http://www.imdb.com/title/tt0074870/","0074870"
4377,"tt0118804","Mon Apr 22 18:37:18 2013","Mon Apr 22 18:37:18 2013","","The Butcher Boy","Feature Film","Neil Jordan",NA,7.2,110,"1997","comedy, drama",7714,"1997-07-13","http://www.imdb.com/title/tt0118804/","0118804"
2009,"tt1103982","Mon Apr 22 18:29:32 2013","Mon Apr 22 18:29:32 2013","","The Girlfriend Experience","Feature Film","Steven Soderbergh",NA,5.5,77,"2009","drama",13093,"2009-01-20","http://www.imdb.com/title/tt1103982/","1103982"
490,"tt1486185","Mon Apr 22 18:25:34 2013","Mon Apr 22 18:25:34 2013","","Red Riding Hood","Feature Film","Catherine Hardwicke",4,5.4,100,"2011","fantasy, horror, mystery, thriller",85220,"2011-03-07","http://www.imdb.com/title/tt1486185/","1486185"
4142,"tt0445965","Mon Apr 22 18:36:45 2013","Mon Apr 22 18:36:45 2013","","Feed","Feature Film","Brett Leonard",NA,5.4,101,"2005","crime, horror, thriller",4678,"2005-07-02","http://www.imdb.com/title/tt0445965/","0445965"
5512,"tt0111293","Mon Apr 22 18:40:20 2013","Mon Apr 22 18:40:20 2013","","The Stöned Age","Feature Film","James Melkonian",NA,6.2,90,"1994","comedy, music",3582,"1994-12-05","http://www.imdb.com/title/tt0111293/","0111293"
4565,"tt0114323","Mon Apr 22 18:37:51 2013","Mon Apr 22 18:37:51 2013","","Safe","Feature Film","Todd Haynes",NA,7.1,119,"1995","drama",7636,"1995-01","http://www.imdb.com/title/tt0114323/","0114323"
5562,"tt0081568","Mon Apr 22 18:40:21 2013","Mon Apr 22 18:40:21 2013","","The Stunt Man","Feature Film","Richard Rush",NA,7.3,131,"1980","action, comedy, drama, romance, thriller",6643,"1980-06-27","http://www.imdb.com/title/tt0081568/","0081568"
3986,"tt0216651","Mon Apr 22 18:36:19 2013","Mon Apr 22 18:36:19 2013","","Vampire Hunter D: Bloodlust","Feature Film","Yoshiaki Kawajiri",NA,7.8,103,"2000","animation, action, adventure, fantasy, mystery, sci_fi",21891,"2000-07","http://www.imdb.com/title/tt0216651/","0216651"
1641,"tt0249462","Mon Apr 22 18:28:29 2013","Mon Apr 22 18:28:29 2013","","Billy Elliot","Feature Film","Stephen Daldry",NA,7.7,110,"2000","comedy, drama, music",92915,"2000-05-19","http://www.imdb.com/title/tt0249462/","0249462"
2609,"tt0806027","Mon Apr 22 18:31:22 2013","Mon Apr 22 18:31:22 2013","","Blood: The Last Vampire","Feature Film","Chris Nahon",NA,5.3,91,"2009","action, horror, thriller",12917,"2009-04-02","http://www.imdb.com/title/tt0806027/","0806027"
1655,"tt0078446","Mon Apr 22 18:29:04 2013","Mon Apr 22 18:29:04 2013","","Up in Smoke","Feature Film","Lou Adler",6,7,86,"1978","comedy, music",27212,"1978-09-15","http://www.imdb.com/title/tt0078446/","0078446"
4688,"tt0490166","Mon Apr 22 18:38:24 2013","Mon Apr 22 18:38:24 2013","","London to Brighton","Feature Film","Paul Andrew Williams",NA,7,85,"2006","crime, drama, thriller",7148,"2006-08-18","http://www.imdb.com/title/tt0490166/","0490166"
8094,"tt0114939","Mon Apr 29 17:39:46 2013","Mon Apr 29 17:39:46 2013","","Wild Bill: Hollywood Maverick","Documentary","Todd Robinson",NA,7.5,95,"1995","documentary, biography",165,"1995-11","http://www.imdb.com/title/tt0114939/","0114939"
5565,"tt0081259","Mon Apr 22 18:40:21 2013","Mon Apr 22 18:40:21 2013","","The Octagon","Feature Film","Eric Karson",NA,5,103,"1980","action, drama, romance, thriller",3526,"1980-08-14","http://www.imdb.com/title/tt0081259/","0081259"
7519,"tt0106521","Thu Apr 25 03:01:05 2013","Thu Apr 25 03:01:05 2013","","Carnosaur","Feature Film","Adam Simon, Darren Moloney",NA,3.4,83,"1993","horror, sci_fi",2920,"1993-05-21","http://www.imdb.com/title/tt0106521/","0106521"
6857,"tt0852713","Mon Apr 22 22:45:13 2013","Mon Apr 22 22:45:13 2013","","The House Bunny","Feature Film","Fred Wolf",NA,5.5,97,"2008","comedy, romance",60454,"2008-08-22","http://www.imdb.com/title/tt0852713/","0852713"
2372,"tt0979434","Mon Apr 22 18:30:54 2013","Mon Apr 22 18:30:54 2013","","Lottery Ticket","Feature Film","Erik White",4,4.8,99,"2010","comedy",7595,"2010-08-13","http://www.imdb.com/title/tt0979434/","0979434"
737,"tt0120755","Mon Apr 22 18:26:34 2013","Mon Apr 22 18:26:34 2013","","Mission: Impossible II","Feature Film","John Woo",6,6,123,"2000","action, adventure, thriller",224760,"2000-05-24","http://www.imdb.com/title/tt0120755/","0120755"
8310,"tt0118840","Mon Apr 29 18:16:32 2013","Mon Apr 29 18:16:32 2013","","The Manson Family","Feature Film","Jim Van Bebber",NA,5.5,95,"2003","crime, drama, history, horror, thriller",2600,"1997-07","http://www.imdb.com/title/tt0118840/","0118840"
6722,"tt0092890","Mon Apr 22 22:45:12 2013","Mon Apr 22 22:45:12 2013","","Dirty Dancing","Feature Film","Emile Ardolino",7,6.9,100,"1987","drama, music, romance",131304,"1987-05-12","http://www.imdb.com/title/tt0092890/","0092890"
7268,"tt0101912","Thu Apr 25 03:00:31 2013","Thu Apr 25 03:00:31 2013","","Frankie and Johnny","Feature Film","Garry Marshall",NA,6.7,118,"1991","comedy, drama, romance",21371,"1991-10-11","http://www.imdb.com/title/tt0101912/","0101912"
9966,"tt2180106","Thu Feb 12 09:05:53 2015","Thu Feb 12 09:05:53 2015","","Lexicon","Feature Film","",NA,NA,NA,"????","thriller",NA,"","http://www.imdb.com/title/tt2180106/","2180106"
1010,"tt1226753","Mon Apr 22 18:27:04 2013","Mon Apr 22 18:27:04 2013","","The Debt","Feature Film","John Madden",5,6.9,113,"2010","drama, thriller",53690,"2010-09-04","http://www.imdb.com/title/tt1226753/","1226753"
8676,"tt0084637","Mon Apr 29 19:23:24 2013","Mon Apr 29 19:23:24 2013","","The Scarlet Pimpernel","TV Movie","Clive Donner",NA,7.7,142,"1982","romance, drama, action",3343,"1982-11-09","http://www.imdb.com/title/tt0084637/","0084637"
6124,"tt0076319","Mon Apr 22 18:42:13 2013","Mon Apr 22 18:42:13 2013","","A Little Night Music","Feature Film","Harold Prince",NA,5.7,124,"1977","comedy, musical, romance",540,"1977-09","http://www.imdb.com/title/tt0076319/","0076319"
2805,"tt0910554","Mon Apr 22 18:31:49 2013","Mon Apr 22 18:31:49 2013","","Frequently Asked Questions About Time Travel","Feature Film","Gareth Carrivick",NA,7.1,83,"2009","comedy, sci_fi",24909,"2009-02-16","http://www.imdb.com/title/tt0910554/","0910554"
7994,"tt1623008","Mon Apr 29 17:39:20 2013","Mon Apr 29 17:39:20 2013","","The Arbor","Documentary","Clio Barnard",NA,7.2,94,"2010","documentary, biography, drama",1242,"2010-04-25","http://www.imdb.com/title/tt1623008/","1623008"
7728,"tt0977855","Mon Apr 29 17:38:35 2013","Mon Apr 29 17:38:35 2013","","Fair Game","Feature Film","Doug Liman",NA,6.8,108,"2010","biography, drama, thriller",36747,"2010-05-20","http://www.imdb.com/title/tt0977855/","0977855"
8048,"tt0202907","Mon Apr 29 17:39:46 2013","Mon Apr 29 17:39:46 2013","","Hitchcock: Shadow of a Genius","Documentary","Ted Haimes",NA,7.9,101,"1999","documentary, biography",491,"1999-10-13","http://www.imdb.com/title/tt0202907/","0202907"
9320,"tt0106720","Mon Apr 29 19:24:54 2013","Mon Apr 29 19:24:54 2013","","Dieppe","TV Movie","John N. Smith",NA,7.2,NA,"1993","history, war",130,"1993","http://www.imdb.com/title/tt0106720/","0106720"
2900,"tt0116000","Mon Apr 22 18:33:22 2013","Mon Apr 22 18:33:22 2013","","D3: The Mighty Ducks","Feature Film","Robert Lieberman",NA,5.2,104,"1996","action, comedy, drama, family, sport",17944,"1996-10-04","http://www.imdb.com/title/tt0116000/","0116000"
6471,"tt0080116","Mon Apr 22 18:43:10 2013","Mon Apr 22 18:43:10 2013","","Wanda Nevada","Feature Film","Peter Fonda",NA,5.5,107,"1979","comedy, mystery, romance, western",772,"1979-06","http://www.imdb.com/title/tt0080116/","0080116"
5874,"tt0265010","Mon Apr 22 18:41:21 2013","Mon Apr 22 18:41:21 2013","","Girl Fever","Feature Film","Michael Davis",NA,4.9,98,"2002","comedy, romance",2064,"2002-10-18","http://www.imdb.com/title/tt0265010/","0265010"
7066,"tt0364569","Thu Apr 25 02:59:05 2013","Thu Apr 25 02:59:05 2013","","Oldboy","Feature Film","Chan-wook Park",NA,8.4,120,"2003","drama, mystery, thriller",323884,"2003-11-21","http://www.imdb.com/title/tt0364569/","0364569"
2884,"tt0104291","Mon Apr 22 18:33:22 2013","Mon Apr 22 18:33:22 2013","","Forever Young","Feature Film","Steve Miner",NA,6.2,102,"1992","drama, romance, sci_fi",34480,"1992-12-11","http://www.imdb.com/title/tt0104291/","0104291"
8466,"tt0073114","Mon Apr 29 18:17:01 2013","Mon Apr 29 18:17:01 2013","","The Story of Adele H","Feature Film","François Truffaut",NA,7.4,96,"1975","biography, drama, history",5319,"1975-10-08","http://www.imdb.com/title/tt0073114/","0073114"
6835,"tt0311289","Mon Apr 22 22:45:13 2013","Mon Apr 22 22:45:13 2013","","Holes","Feature Film","Andrew Davis",NA,7.1,117,"2003","adventure, comedy, drama, family, mystery",53955,"2003-04-11","http://www.imdb.com/title/tt0311289/","0311289"
5536,"tt0100602","Mon Apr 22 18:40:20 2013","Mon Apr 22 18:40:20 2013","","A Shock to the System","Feature Film","Jan Egleson",NA,6.7,88,"1990","comedy, crime, thriller",2966,"1990-03-23","http://www.imdb.com/title/tt0100602/","0100602"
9905,"tt2177759","Thu Feb 12 09:05:51 2015","Thu Feb 12 09:05:51 2015","","The Fighter 2","Feature Film","",NA,NA,NA,"????","drama",NA,"","http://www.imdb.com/title/tt2177759/","2177759"
188,"tt1684233","Mon Apr 22 18:23:22 2013","Mon Apr 22 18:23:22 2013","","Welcome to the Punch","Feature Film","Eran Creevy",6,6.1,99,"2013","action, crime, thriller",25096,"2013-02-24","http://www.imdb.com/title/tt1684233/","1684233"
8865,"tt0115820","Mon Apr 29 19:23:53 2013","Mon Apr 29 19:23:53 2013","","The Canterville Ghost","TV Movie","Syd Macartney",NA,6.3,92,"1996","family, drama, fantasy",1432,"1996-01-27","http://www.imdb.com/title/tt0115820/","0115820"
6648,"tt1045658","Mon Apr 22 22:45:11 2013","Mon Apr 22 22:45:11 2013","","Silver Linings Playbook","Feature Film","David O. Russell",8,7.8,122,"2012","comedy, drama, romance",493602,"2012-09-08","http://www.imdb.com/title/tt1045658/","1045658"
2883,"tt0104040","Mon Apr 22 18:33:22 2013","Mon Apr 22 18:33:22 2013","","The Cutting Edge","Feature Film","Paul M. Glaser",NA,6.9,101,"1992","drama, romance, sport",14733,"1992-03-27","http://www.imdb.com/title/tt0104040/","0104040"
6146,"tt0087629","Mon Apr 22 18:42:13 2013","Mon Apr 22 18:42:13 2013","","The Little Drummer Girl","Feature Film","George Roy Hill",NA,6.1,130,"1984","thriller",1481,"1984-10-19","http://www.imdb.com/title/tt0087629/","0087629"
8515,"tt0468753","Mon Apr 29 18:17:03 2013","Mon Apr 29 18:17:03 2013","","Snowy Love Fall in Spring","Feature Film","Isao Yukisada",NA,6.9,150,"2005","drama, history, romance",259,"2005-10-07","http://www.imdb.com/title/tt0468753/","0468753"
6040,"tt0098412","Mon Apr 22 18:41:47 2013","Mon Apr 22 18:41:47 2013","","Sundown: The Vampire in Retreat","Feature Film","Anthony Hickox",NA,6.3,104,"1989","comedy, horror",1542,"1989-05","http://www.imdb.com/title/tt0098412/","0098412"
3524,"tt0494277","Mon Apr 22 18:34:45 2013","Mon Apr 22 18:34:45 2013","","Strictly Sexual","Feature Film","Joel Viertel",NA,6.5,100,"2008","comedy, drama, romance",4394,"2008-06-06","http://www.imdb.com/title/tt0494277/","0494277"
2975,"tt1410051","Mon Apr 22 18:33:23 2013","Mon Apr 22 18:33:23 2013","","Retreat","Feature Film","Carl Tibbetts",NA,5.8,90,"2011","thriller",8694,"2011-07-18","http://www.imdb.com/title/tt1410051/","1410051"
6694,"tt1564367","Mon Apr 22 22:45:12 2013","Mon Apr 22 22:45:12 2013","","Just Go with It","Feature Film","Dennis Dugan",4,6.4,117,"2011","comedy, romance",161590,"2011-02-08","http://www.imdb.com/title/tt1564367/","1564367"
4924,"tt0246592","Mon Apr 22 18:38:55 2013","Mon Apr 22 18:38:55 2013","","Dummy","Feature Film","Greg Pritikin",NA,6.8,91,"2002","comedy, drama, romance",5704,"2002-02-21","http://www.imdb.com/title/tt0246592/","0246592"
931,"tt0307453","Mon Apr 22 18:27:03 2013","Mon Apr 22 18:27:03 2013","","Shark Tale","Feature Film","Bibo Bergeron, Vicky Jenson",5,6,90,"2004","animation, adventure, comedy, family",124180,"2004-09-10","http://www.imdb.com/title/tt0307453/","0307453"
2976,"tt1407065","Mon Apr 22 18:33:23 2013","Mon Apr 22 18:33:23 2013","","The Moth Diaries","Feature Film","Mary Harron",NA,4.9,82,"2011","drama, horror, mystery",4960,"2011-09-06","http://www.imdb.com/title/tt1407065/","1407065"
5582,"tt0071675","Mon Apr 22 18:40:48 2013","Mon Apr 22 18:40:48 2013","","It's Alive","Feature Film","Larry Cohen",NA,5.8,91,"1974","horror",4840,"1974-07","http://www.imdb.com/title/tt0071675/","0071675"
7558,"tt0071275","Thu Apr 25 03:01:33 2013","Thu Apr 25 03:01:33 2013","","Rabid Dogs","Feature Film","Mario Bava",NA,7.7,96,"1974","crime, drama, thriller",2686,"1974","http://www.imdb.com/title/tt0071275/","0071275"
6355,"tt0188160","Mon Apr 22 18:42:41 2013","Mon Apr 22 18:42:41 2013","","Price of Glory","Feature Film","Carlos Avila",NA,6.4,118,"2000","drama, sport",708,"2000-03-23","http://www.imdb.com/title/tt0188160/","0188160"
4454,"tt0102395","Mon Apr 22 18:37:49 2013","Mon Apr 22 18:37:49 2013","","Mannequin: On the Move","Feature Film","Stewart Raffill",NA,3.9,95,"1991","comedy, fantasy",4415,"1991-04-27","http://www.imdb.com/title/tt0102395/","0102395"
8733,"tt2246673","Mon Apr 29 19:23:24 2013","Mon Apr 29 19:23:24 2013","","Lovestruck: The Musical","TV Movie","Sanaa Hamri",NA,6.4,83,"2013","comedy, fantasy, musical, romance",1396,"2013-04-21","http://www.imdb.com/title/tt2246673/","2246673"
2591,"tt1352388","Mon Apr 22 18:31:22 2013","Mon Apr 22 18:31:22 2013","","Nude Nuns with Big Guns","Feature Film","Joseph Guzman",NA,3.9,91,"2010","action, comedy, thriller",4551,"2010-09-24","http://www.imdb.com/title/tt1352388/","1352388"
8070,"tt0085905","Mon Apr 29 17:39:46 2013","Mon Apr 29 17:39:46 2013","","Marlene","Documentary","Maximilian Schell",NA,7.6,94,"1984","documentary, biography",581,"1984-01-13","http://www.imdb.com/title/tt0085905/","0085905"
1416,"tt2136808","Mon Apr 22 18:27:59 2013","Mon Apr 22 18:27:59 2013","","Celebrity Sex Tape","Feature Film","Scott Wheeler",NA,2.9,87,"2012","comedy",2122,"2012-02-02","http://www.imdb.com/title/tt2136808/","2136808"
4107,"tt0273799","Mon Apr 22 18:36:45 2013","Mon Apr 22 18:36:45 2013","","Max Keeble's Big Move","Feature Film","Tim Hill",NA,5.3,86,"2001","comedy, crime, family",5507,"2001-10-05","http://www.imdb.com/title/tt0273799/","0273799"
6112,"tt0072610","Mon Apr 22 18:42:13 2013","Mon Apr 22 18:42:13 2013","","The Adventures of the Wilderness Family","Feature Film","Stewart Raffill",NA,6.4,100,"1975","family, adventure, drama",901,"1975-11-19","http://www.imdb.com/title/tt0072610/","0072610"
5860,"tt0303661","Mon Apr 22 18:41:21 2013","Mon Apr 22 18:41:21 2013","","Anita & Me","Feature Film","Metin Hüseyin",NA,6.4,89,"2002","comedy, drama",1400,"2002-11-22","http://www.imdb.com/title/tt0303661/","0303661"
5599,"tt0077372","Mon Apr 22 18:40:48 2013","Mon Apr 22 18:40:48 2013","","Corvette Summer","Feature Film","Matthew Robbins",NA,5.5,105,"1978","adventure, comedy",1953,"1978-06-02","http://www.imdb.com/title/tt0077372/","0077372"
7346,"tt0093072","Thu Apr 25 03:00:32 2013","Thu Apr 25 03:00:32 2013","","The Garbage Pail Kids Movie","Feature Film","Rod Amateau",NA,2.7,100,"1987","adventure, musical, comedy, family, sci_fi",5556,"1987-08-22","http://www.imdb.com/title/tt0093072/","0093072"
1592,"tt1449283","Mon Apr 22 18:28:28 2013","Mon Apr 22 18:28:28 2013","","Winnie the Pooh","Feature Film","Stephen J. Anderson, Don Hall",NA,7.3,63,"2011","animation, adventure, comedy, family, musical",14702,"2011-04-06","http://www.imdb.com/title/tt1449283/","1449283"
2011,"tt1178663","Mon Apr 22 18:29:32 2013","Mon Apr 22 18:29:32 2013","","Whatever Works","Feature Film","Woody Allen",NA,7.2,92,"2009","comedy, romance",55596,"2009-04-22","http://www.imdb.com/title/tt1178663/","1178663"
6195,"tt0101273","Mon Apr 22 18:42:14 2013","Mon Apr 22 18:42:14 2013","","The Adjuster","Feature Film","Atom Egoyan",NA,6.8,102,"1991","comedy, drama",2497,"1991-09-26","http://www.imdb.com/title/tt0101273/","0101273"
1761,"tt0450345","Mon Apr 22 18:29:05 2013","Mon Apr 22 18:29:05 2013","","The Wicker Man","Feature Film","Neil LaBute",NA,3.6,102,"2006","horror, mystery, thriller",50897,"2006-08-31","http://www.imdb.com/title/tt0450345/","0450345"
7095,"tt1241316","Thu Apr 25 02:59:57 2013","Thu Apr 25 02:59:57 2013","","Dare","Feature Film","Adam Salky",NA,5.9,92,"2009","drama, romance",3398,"2009-07-19","http://www.imdb.com/title/tt1241316/","1241316"
8188,"tt0281372","Mon Apr 29 17:40:15 2013","Mon Apr 29 17:40:15 2013","","Wingspan","Documentary","Alistair Donald",NA,8.1,120,"2001","documentary, biography, music",144,"2001-05-11","http://www.imdb.com/title/tt0281372/","0281372"
1402,"tt0762125","Mon Apr 22 18:27:59 2013","Mon Apr 22 18:27:59 2013","","Planet 51","Feature Film","Jorge Blanco, Javier Abad",NA,6.1,91,"2009","animation, adventure, comedy, family, sci_fi",39290,"2009-11-14","http://www.imdb.com/title/tt0762125/","0762125"
1227,"tt1019452","Mon Apr 22 18:27:29 2013","Mon Apr 22 18:27:29 2013","","A Serious Man","Feature Film","Ethan Coen, Joel Coen",NA,7,106,"2009","comedy, drama",95254,"2009-09-12","http://www.imdb.com/title/tt1019452/","1019452"
4610,"tt0070040","Mon Apr 22 18:38:22 2013","Mon Apr 22 18:38:22 2013","","The Spirit of the Beehive","Feature Film","Víctor Erice",NA,8,97,"1973","drama, fantasy",11250,"1973-10-08","http://www.imdb.com/title/tt0070040/","0070040"
3240,"tt0107756","Mon Apr 22 18:33:52 2013","Mon Apr 22 18:33:52 2013","","Orlando","Feature Film","Sally Potter",NA,7.2,94,"1992","drama, fantasy, romance",9206,"1992-09-01","http://www.imdb.com/title/tt0107756/","0107756"
6886,"tt1403865","Thu Apr 25 02:59:02 2013","Thu Apr 25 02:59:02 2013","","True Grit","Feature Film","Ethan Coen, Joel Coen",7,7.7,110,"2010","adventure, drama, western",225012,"2010-12-14","http://www.imdb.com/title/tt1403865/","1403865"
64,"tt1298650","Mon Apr 22 18:23:20 2013","Mon Apr 22 18:23:20 2013","","Pirates of the Caribbean: On Stranger Tides","Feature Film","Rob Marshall",4,6.7,136,"2011","action, adventure, fantasy",340377,"2011-05-07","http://www.imdb.com/title/tt1298650/","1298650"
9159,"tt0847149","Mon Apr 29 19:24:19 2013","Mon Apr 29 19:24:19 2013","","Recovery","TV Movie","Andy De Emmony",NA,8.2,NA,"2007","drama",677,"2007-02-14","http://www.imdb.com/title/tt0847149/","0847149"
3299,"tt0108186","Mon Apr 22 18:34:18 2013","Mon Apr 22 18:34:18 2013","","Son in Law","Feature Film","Steve Rash",NA,5.6,95,"1993","comedy, drama, romance",12420,"1993-07-02","http://www.imdb.com/title/tt0108186/","0108186"
1956,"tt0466856","Mon Apr 22 18:29:31 2013","Mon Apr 22 18:29:31 2013","","ATL","Feature Film","Chris Robinson",NA,5.9,105,"2006","comedy, crime, drama, music, romance",8266,"2006-03-28","http://www.imdb.com/title/tt0466856/","0466856"
7842,"tt1579361","Mon Apr 29 17:38:36 2013","Mon Apr 29 17:38:36 2013","","Chasing Ice","Documentary","Jeff Orlowski",NA,7.8,75,"2012","documentary, biography",5402,"2012-01-23","http://www.imdb.com/title/tt1579361/","1579361"
1880,"tt0098627","Mon Apr 22 18:29:30 2013","Mon Apr 22 18:29:30 2013","","Weekend at Bernie's","Feature Film","Ted Kotcheff",8,6.3,97,"1989","comedy",36472,"1989-07-05","http://www.imdb.com/title/tt0098627/","0098627"
